a"Tarih"a"Toplam Test Sayısı"a"Toplam Vaka Sayısı"a"Toplam Vefat Sayısı"a"Hastalarda Zatürre Oranı (%)"a"Ağır Hasta Sayısı"a"Toplam İyileşen Hasta Sayısı"a"Bugünkü Vaka Sayısı"a"Bugünkü Hasta Sayısı"a"Bugünkü Test Sayısı"a"Bugünkü Vefat Sayısı"a"Bugünkü İyileşen Sayısı"
155a11 KASIM 2020a15.565.409a402.053a11.145a42.0a3.095a344.613aa2.693a145.989a86.0a2.112
156a10 KASIM 2020a15.419.420a399.360a11.059000000000001a42.0a3.0010000000000003a342.501aa2.529a146.19799999999998a87.0a2.215
157a9 KASIM 2020a15.273.222a396.831a10.972000000000001a4.2a2.867a340.286aa2.576a145.411a85.0a2.0469999999999997
158a8 KASIM 2020a15.127.811a394.255a10.887a4.7a2.74a338.239aa2.516a141.944a84.0a2.0180000000000002
159a7 KASIM 2020a14.985.867a391.739a10.802999999999999a4.7a2.73a336.221aa2.483a139.675a81.0a1.9280000000000002
160a6 KASIM 2020a14.846.192a389.256a10.722000000000001a4.7a2.654a334.293aa2.436a145.241a83.0a1.9140000000000001
161a5 KASIM 2020a14.700.951a386.820a10.639000000000001a4.7a2.5639999999999996a332.379aa2.311a146.028a81.0a1.714
162a4 KASIM 2020a14.554.923a384.509a10.558a4.7a2.464a330.665aa2.391a144.416a77.0a1.841
163a3 KASIM 2020a14.410.507a382.118a10.481a4.7a2.386a328.824aa2.343a146.247a79.0a1.817
164a2 KASIM 2020a14.264.260a379.775a10.402000000000001a4.7a2.3409999999999997a327.007aa2.302a139.10299999999998a76.0a1.521
165a1 KASIM 2020a14.125.157a377.473a10.325999999999999a5.0a2.177a325.486aa2.106a123.34299999999999a74.0a1.515
166a31 EKİM 2020a14.001.814a375.367a10.252a5.0a2.075a323.971aa2.213a124.109a75.0a1.506
167a30 EKİM 2020a13.877.705a373.154a10.177a5.0a1.966a322.465aa2.322a136.525a78.0a1.703
168a29 EKİM 2020a13.741.180a370.832a10.099a5.0a1.916a320.762aa2.319a134.416a72.0a1.581
169a28 EKİM 2020a13.606.764a368.513a10.027000000000001a5.0a1.8359999999999999a319.181aa2.305a128.312a77.0a1.662
170a27 EKİM 2020a13.478.452a366.208a9.95a5.0a1.827a317.519aa2.209a127.65100000000001a76.0a1.511
171a26 EKİM 2020a13.350.801a363.999a9.874a5.0a1.78a316.008aa2.198a132.91299999999998a75.0a1.618
172a25 EKİM 2020a13.217.888a361.801a9.799a5.6a1.744a314.390aa2.017a112.215a72.0a1.297
173a24 EKİM 2020a13.105.673a359.784a9.727a5.6a1.699a313.093aa2.0909999999999997a113.427a69.0a1.5730000000000002
174a23 EKİM 2020a12.992.246a357.693a9.658a5.6a1.6480000000000001a311.520aa2.165a115.979a74.0a1.493
175a22 EKİM 2020a12.876.267a355.528a9.584a5.6a1.599a310.027aa2.102a117.198a71.0a1.581
176a21 EKİM 2020a12.759.069a353.426a9.513a5.6a1.504a308.446aa2.013a117.943a68.0a1.507
177a20 EKİM 2020a12.641.126a351.413a9.445a5.6a1.545a306.939aa1.8940000000000001a116.565a74.0a1.5119999999999998
178a19 EKİM 2020a12.524.561a349.519a9.371a5.6a1.4469999999999998a305.427aa2026.0a116.249a75.0a1.4240000000000002
179a18 EKİM 2020a12.408.312a347.493a9.296a5.9a1.4269999999999998a304.003aa1.815a101.40299999999999a72.0a1.504
180a17 EKİM 2020a12.306.909a345.678a9.224a5.9a1.4280000000000002a302.499aa1.723a112.131a71.0a1.401
181a16 EKİM 2020a12.194.778a343.955a9.152999999999999a5.9a1.445a301.098aa1.8119999999999998a117.005a73.0a1.419
182a15 EKİM 2020a12.077.773a342.143a9.08a5.9a1.4080000000000001a299.679aa1.693a116.103a66.0a1.311
183a14 EKİM 2020a11.961.670a340.450a9.014a5.9a1.4180000000000001a298.368aa1.671a115.32799999999999a57.0a1.396
184a13 EKİM 2020a11.846.342a338.779a8.957a5.9a1.416a296.972aa1.632a114.992a62.0a1.314
185a12 EKİM 2020a11.731.350a337.147a8.895a5.9a1.4169999999999998a295.658aa1.614a115.605a58.0a1.301
186a11 EKİM 2020a11.615.745a335.533a8.837a6.2a1.411a294.357aa1.5019999999999998a109.301a59.0a1.212
187a10 EKİM 2020a11.506.444a334.031a8.777999999999999a6.2a1.4140000000000001a293.145aa1.649a113.102a56.0a1.391
188a9 EKİM 2020a11.393.342a332.382a8.722000000000001a6.2a1.3980000000000001a291.754aa1.629a115.295a55.0a1.402
189a8 EKİM 2020a11.278.047a330.753a8.667a6.2a1.403a290.352aa1.615a117.101a58.0a1.3980000000000001
190a7 EKİM 2020a11.160.946a329.138a8.609a6.2a1.411a288.954aa1.581a116.60799999999999a56.0a1.355
191a6 EKİM 2020a11.044.338a327.557a8.552999999999999a6.2a1.4140000000000001a287.599aa1.511a112.421a55.0a1.229
192a5 EKİM 2020a10.931.917a326.046a8.498a6.2a1.412a286.370aa1.6030000000000002a115.632a57.0a1.32
193a4 EKİM 2020a10.816.285a324.443a8.441a6.4a1.475a285.050aa1.429a104.402a57.0a1.182
194a3 EKİM 2020a10.711.883a323.014a8.384a6.4a1.47a283.868aa1.5019999999999998a103.219a59.0a1.2109999999999999
195a2 EKİM 2020a10.608.664a321.512a8.325a6.4a1.455a282.657aa1.442a114.85700000000001a63.0a1.506
196a1 EKİM 2020a10.493.807a320.070a8.262a6.4a1.507a281.151aa1.4069999999999998a113.546a67.0a1.402
197a30 EYLÜL 2020a10.380.261a318.663a8.195a6.4a1.516a279.749aa1.391a112.098a65.0a1.245
